Address,Data Type,Modbus Address,Function Code,Nickname,Initial Value,Retentive,Address Comment
C1340,BIT,453Bh,"FC=01,05,15","",0,No,""
C1341,BIT,453Ch,"FC=01,05,15","",0,No,""
C1342,BIT,453Dh,"FC=01,05,15","",0,No,""
C1343,BIT,453Eh,"FC=01,05,15","",0,No,""
C1344,BIT,453Fh,"FC=01,05,15","",0,No,""
C1345,BIT,4540h,"FC=01,05,15","",0,No,""
C1346,BIT,4541h,"FC=01,05,15","",0,No,""
C1347,BIT,4542h,"FC=01,05,15","",0,No,""
C1348,BIT,4543h,"FC=01,05,15","",0,No,""
C1349,BIT,4544h,"FC=01,05,15","",0,No,""
C1350,BIT,4545h,"FC=01,05,15","",0,No,""
C1351,BIT,4546h,"FC=01,05,15","",0,No,""
C1352,BIT,4547h,"FC=01,05,15","",0,No,""
C1353,BIT,4548h,"FC=01,05,15","",0,No,""
C1354,BIT,4549h,"FC=01,05,15","",0,No,""
C1355,BIT,454Ah,"FC=01,05,15","",0,No,""
C1356,BIT,454Bh,"FC=01,05,15","",0,No,""
C1357,BIT,454Ch,"FC=01,05,15","",0,No,""
C1358,BIT,454Dh,"FC=01,05,15","",0,No,""
C1359,BIT,454Eh,"FC=01,05,15","",0,No,""
C1360,BIT,454Fh,"FC=01,05,15","",0,No,""
C1361,BIT,4550h,"FC=01,05,15","",0,No,""
C1362,BIT,4551h,"FC=01,05,15","",0,No,""
C1363,BIT,4552h,"FC=01,05,15","",0,No,""
C1364,BIT,4553h,"FC=01,05,15","",0,No,""
C1365,BIT,4554h,"FC=01,05,15","",0,No,""
C1366,BIT,4555h,"FC=01,05,15","",0,No,""
C1367,BIT,4556h,"FC=01,05,15","",0,No,""
C1368,BIT,4557h,"FC=01,05,15","",0,No,""
C1369,BIT,4558h,"FC=01,05,15","",0,No,""
C1370,BIT,4559h,"FC=01,05,15","",0,No,""
C1371,BIT,455Ah,"FC=01,05,15","",0,No,""
C1372,BIT,455Bh,"FC=01,05,15","",0,No,""
C1373,BIT,455Ch,"FC=01,05,15","",0,No,""
C1374,BIT,455Dh,"FC=01,05,15","",0,No,""
C1375,BIT,455Eh,"FC=01,05,15","",0,No,""
C1376,BIT,455Fh,"FC=01,05,15","",0,No,""
C1377,BIT,4560h,"FC=01,05,15","",0,No,""
C1378,BIT,4561h,"FC=01,05,15","",0,No,""
C1379,BIT,4562h,"FC=01,05,15","",0,No,""
C1380,BIT,4563h,"FC=01,05,15","",0,No,""
C1381,BIT,4564h,"FC=01,05,15","",0,No,""
C1382,BIT,4565h,"FC=01,05,15","",0,No,""
C1383,BIT,4566h,"FC=01,05,15","",0,No,""
C1384,BIT,4567h,"FC=01,05,15","",0,No,""
C1385,BIT,4568h,"FC=01,05,15","",0,No,""
C1386,BIT,4569h,"FC=01,05,15","",0,No,""
C1387,BIT,456Ah,"FC=01,05,15","",0,No,""
C1388,BIT,456Bh,"FC=01,05,15","",0,No,""
C1389,BIT,456Ch,"FC=01,05,15","",0,No,""
C1390,BIT,456Dh,"FC=01,05,15","",0,No,""
C1391,BIT,456Eh,"FC=01,05,15","",0,No,""
C1392,BIT,456Fh,"FC=01,05,15","",0,No,""
C1393,BIT,4570h,"FC=01,05,15","",0,No,""
C1394,BIT,4571h,"FC=01,05,15","",0,No,""
C1395,BIT,4572h,"FC=01,05,15","",0,No,""
C1396,BIT,4573h,"FC=01,05,15","",0,No,""
C1397,BIT,4574h,"FC=01,05,15","",0,No,""
C1398,BIT,4575h,"FC=01,05,15","",0,No,""
C1399,BIT,4576h,"FC=01,05,15","",0,No,""
C1400,BIT,4577h,"FC=01,05,15","",0,No,""
C1401,BIT,4578h,"FC=01,05,15","",0,No,""
C1402,BIT,4579h,"FC=01,05,15","",0,No,""
C1403,BIT,457Ah,"FC=01,05,15","",0,No,""
C1404,BIT,457Bh,"FC=01,05,15","",0,No,""
C1405,BIT,457Ch,"FC=01,05,15","",0,No,""
C1406,BIT,457Dh,"FC=01,05,15","",0,No,""
C1407,BIT,457Eh,"FC=01,05,15","",0,No,""
C1408,BIT,457Fh,"FC=01,05,15","",0,No,""
C1409,BIT,4580h,"FC=01,05,15","",0,No,""
C1410,BIT,4581h,"FC=01,05,15","",0,No,""
C1411,BIT,4582h,"FC=01,05,15","",0,No,""
C1412,BIT,4583h,"FC=01,05,15","",0,No,""
C1413,BIT,4584h,"FC=01,05,15","",0,No,""
C1414,BIT,4585h,"FC=01,05,15","",0,No,""
C1415,BIT,4586h,"FC=01,05,15","",0,No,""
C1416,BIT,4587h,"FC=01,05,15","",0,No,""
C1417,BIT,4588h,"FC=01,05,15","",0,No,""
C1418,BIT,4589h,"FC=01,05,15","",0,No,""
C1419,BIT,458Ah,"FC=01,05,15","",0,No,""
C1420,BIT,458Bh,"FC=01,05,15","",0,No,""
C1421,BIT,458Ch,"FC=01,05,15","",0,No,""
C1422,BIT,458Dh,"FC=01,05,15","",0,No,""
C1423,BIT,458Eh,"FC=01,05,15","",0,No,""
C1424,BIT,458Fh,"FC=01,05,15","",0,No,""
C1425,BIT,4590h,"FC=01,05,15","",0,No,""
C1426,BIT,4591h,"FC=01,05,15","",0,No,""
C1427,BIT,4592h,"FC=01,05,15","",0,No,""
C1428,BIT,4593h,"FC=01,05,15","",0,No,""
C1429,BIT,4594h,"FC=01,05,15","",0,No,""
C1430,BIT,4595h,"FC=01,05,15","",0,No,""
C1431,BIT,4596h,"FC=01,05,15","",0,No,""
C1432,BIT,4597h,"FC=01,05,15","",0,No,""
C1433,BIT,4598h,"FC=01,05,15","",0,No,""
C1434,BIT,4599h,"FC=01,05,15","",0,No,""
C1435,BIT,459Ah,"FC=01,05,15","",0,No,""
C1436,BIT,459Bh,"FC=01,05,15","",0,No,""
C1437,BIT,459Ch,"FC=01,05,15","",0,No,""
C1438,BIT,459Dh,"FC=01,05,15","",0,No,""
C1439,BIT,459Eh,"FC=01,05,15","",0,No,""
C1440,BIT,459Fh,"FC=01,05,15","",0,No,""
C1441,BIT,45A0h,"FC=01,05,15","",0,No,""
C1442,BIT,45A1h,"FC=01,05,15","",0,No,""
C1443,BIT,45A2h,"FC=01,05,15","",0,No,""
C1444,BIT,45A3h,"FC=01,05,15","",0,No,""
C1445,BIT,45A4h,"FC=01,05,15","",0,No,""
C1446,BIT,45A5h,"FC=01,05,15","",0,No,""
C1447,BIT,45A6h,"FC=01,05,15","",0,No,""
C1448,BIT,45A7h,"FC=01,05,15","",0,No,""
C1449,BIT,45A8h,"FC=01,05,15","",0,No,""
C1450,BIT,45A9h,"FC=01,05,15","",0,No,""
C1451,BIT,45AAh,"FC=01,05,15","",0,No,""
C1452,BIT,45ABh,"FC=01,05,15","",0,No,""
C1453,BIT,45ACh,"FC=01,05,15","",0,No,""
C1454,BIT,45ADh,"FC=01,05,15","",0,No,""
C1455,BIT,45AEh,"FC=01,05,15","",0,No,""
C1456,BIT,45AFh,"FC=01,05,15","",0,No,""
C1457,BIT,45B0h,"FC=01,05,15","",0,No,""
C1458,BIT,45B1h,"FC=01,05,15","",0,No,""
C1459,BIT,45B2h,"FC=01,05,15","",0,No,""
C1460,BIT,45B3h,"FC=01,05,15","",0,No,""
C1461,BIT,45B4h,"FC=01,05,15","",0,No,""
C1462,BIT,45B5h,"FC=01,05,15","",0,No,""
C1463,BIT,45B6h,"FC=01,05,15","",0,No,""
C1464,BIT,45B7h,"FC=01,05,15","",0,No,""
C1465,BIT,45B8h,"FC=01,05,15","",0,No,""
C1466,BIT,45B9h,"FC=01,05,15","",0,No,""
C1467,BIT,45BAh,"FC=01,05,15","",0,No,""
C1468,BIT,45BBh,"FC=01,05,15","",0,No,""
C1469,BIT,45BCh,"FC=01,05,15","",0,No,""
C1470,BIT,45BDh,"FC=01,05,15","",0,No,""
C1471,BIT,45BEh,"FC=01,05,15","",0,No,""
C1472,BIT,45BFh,"FC=01,05,15","",0,No,""
C1473,BIT,45C0h,"FC=01,05,15","",0,No,""
C1474,BIT,45C1h,"FC=01,05,15","",0,No,""
C1475,BIT,45C2h,"FC=01,05,15","",0,No,""
C1476,BIT,45C3h,"FC=01,05,15","",0,No,""
C1477,BIT,45C4h,"FC=01,05,15","",0,No,""
C1478,BIT,45C5h,"FC=01,05,15","",0,No,""
C1479,BIT,45C6h,"FC=01,05,15","",0,No,""
C1480,BIT,45C7h,"FC=01,05,15","",0,No,""
C1481,BIT,45C8h,"FC=01,05,15","",0,No,""
C1482,BIT,45C9h,"FC=01,05,15","",0,No,""
C1483,BIT,45CAh,"FC=01,05,15","",0,No,""
C1484,BIT,45CBh,"FC=01,05,15","",0,No,""
C1485,BIT,45CCh,"FC=01,05,15","",0,No,""
C1486,BIT,45CDh,"FC=01,05,15","",0,No,""
C1487,BIT,45CEh,"FC=01,05,15","",0,No,""
C1488,BIT,45CFh,"FC=01,05,15","",0,No,""
C1489,BIT,45D0h,"FC=01,05,15","",0,No,""
C1490,BIT,45D1h,"FC=01,05,15","",0,No,""
C1491,BIT,45D2h,"FC=01,05,15","",0,No,""
C1492,BIT,45D3h,"FC=01,05,15","",0,No,""
C1493,BIT,45D4h,"FC=01,05,15","",0,No,""
C1494,BIT,45D5h,"FC=01,05,15","",0,No,""
C1495,BIT,45D6h,"FC=01,05,15","",0,No,""
C1496,BIT,45D7h,"FC=01,05,15","",0,No,""
C1497,BIT,45D8h,"FC=01,05,15","",0,No,""
C1498,BIT,45D9h,"FC=01,05,15","",0,No,""
C1499,BIT,45DAh,"FC=01,05,15","",0,No,""
C1500,BIT,45DBh,"FC=01,05,15","",0,No,""
C1501,BIT,45DCh,"FC=01,05,15","",0,No,""
C1502,BIT,45DDh,"FC=01,05,15","",0,No,""
C1503,BIT,45DEh,"FC=01,05,15","",0,No,""
C1504,BIT,45DFh,"FC=01,05,15","",0,No,""
C1505,BIT,45E0h,"FC=01,05,15","",0,No,""
C1506,BIT,45E1h,"FC=01,05,15","",0,No,""
C1507,BIT,45E2h,"FC=01,05,15","",0,No,""
C1508,BIT,45E3h,"FC=01,05,15","",0,No,""
C1509,BIT,45E4h,"FC=01,05,15","",0,No,""
C1510,BIT,45E5h,"FC=01,05,15","",0,No,""
C1511,BIT,45E6h,"FC=01,05,15","",0,No,""
C1512,BIT,45E7h,"FC=01,05,15","",0,No,""
C1513,BIT,45E8h,"FC=01,05,15","",0,No,""
C1514,BIT,45E9h,"FC=01,05,15","",0,No,""
C1515,BIT,45EAh,"FC=01,05,15","",0,No,""
C1516,BIT,45EBh,"FC=01,05,15","",0,No,""
C1517,BIT,45ECh,"FC=01,05,15","",0,No,""
C1518,BIT,45EDh,"FC=01,05,15","",0,No,""
C1519,BIT,45EEh,"FC=01,05,15","",0,No,""
C1520,BIT,45EFh,"FC=01,05,15","",0,No,""
C1521,BIT,45F0h,"FC=01,05,15","",0,No,""
C1522,BIT,45F1h,"FC=01,05,15","",0,No,""
C1523,BIT,45F2h,"FC=01,05,15","",0,No,""
C1524,BIT,45F3h,"FC=01,05,15","",0,No,""
C1525,BIT,45F4h,"FC=01,05,15","",0,No,""
C1526,BIT,45F5h,"FC=01,05,15","",0,No,""
C1527,BIT,45F6h,"FC=01,05,15","",0,No,""
C1528,BIT,45F7h,"FC=01,05,15","",0,No,""
C1529,BIT,45F8h,"FC=01,05,15","",0,No,""
C1530,BIT,45F9h,"FC=01,05,15","",0,No,""
C1531,BIT,45FAh,"FC=01,05,15","",0,No,""
C1532,BIT,45FBh,"FC=01,05,15","",0,No,""
C1533,BIT,45FCh,"FC=01,05,15","",0,No,""
C1534,BIT,45FDh,"FC=01,05,15","",0,No,""
C1535,BIT,45FEh,"FC=01,05,15","",0,No,""
C1536,BIT,45FFh,"FC=01,05,15","",0,No,""
C1537,BIT,4600h,"FC=01,05,15","",0,No,""
C1538,BIT,4601h,"FC=01,05,15","",0,No,""
C1539,BIT,4602h,"FC=01,05,15","",0,No,""
C1540,BIT,4603h,"FC=01,05,15","",0,No,""
C1541,BIT,4604h,"FC=01,05,15","",0,No,""
C1542,BIT,4605h,"FC=01,05,15","",0,No,""
C1543,BIT,4606h,"FC=01,05,15","",0,No,""
C1544,BIT,4607h,"FC=01,05,15","",0,No,""
C1545,BIT,4608h,"FC=01,05,15","",0,No,""
C1546,BIT,4609h,"FC=01,05,15","",0,No,""
C1547,BIT,460Ah,"FC=01,05,15","",0,No,""
C1548,BIT,460Bh,"FC=01,05,15","",0,No,""
C1549,BIT,460Ch,"FC=01,05,15","",0,No,""
C1550,BIT,460Dh,"FC=01,05,15","",0,No,""
C1551,BIT,460Eh,"FC=01,05,15","",0,No,""
C1552,BIT,460Fh,"FC=01,05,15","",0,No,""
C1553,BIT,4610h,"FC=01,05,15","",0,No,""
C1554,BIT,4611h,"FC=01,05,15","",0,No,""
C1555,BIT,4612h,"FC=01,05,15","",0,No,""
C1556,BIT,4613h,"FC=01,05,15","",0,No,""
C1557,BIT,4614h,"FC=01,05,15","",0,No,""
C1558,BIT,4615h,"FC=01,05,15","",0,No,""
C1559,BIT,4616h,"FC=01,05,15","",0,No,""
C1560,BIT,4617h,"FC=01,05,15","",0,No,""
C1561,BIT,4618h,"FC=01,05,15","",0,No,""
C1562,BIT,4619h,"FC=01,05,15","",0,No,""
C1563,BIT,461Ah,"FC=01,05,15","",0,No,""
C1564,BIT,461Bh,"FC=01,05,15","",0,No,""
C1565,BIT,461Ch,"FC=01,05,15","",0,No,""
C1566,BIT,461Dh,"FC=01,05,15","",0,No,""
C1567,BIT,461Eh,"FC=01,05,15","",0,No,""
C1568,BIT,461Fh,"FC=01,05,15","",0,No,""
C1569,BIT,4620h,"FC=01,05,15","",0,No,""
C1570,BIT,4621h,"FC=01,05,15","",0,No,""
C1571,BIT,4622h,"FC=01,05,15","",0,No,""
C1572,BIT,4623h,"FC=01,05,15","",0,No,""
C1573,BIT,4624h,"FC=01,05,15","",0,No,""
C1574,BIT,4625h,"FC=01,05,15","",0,No,""
C1575,BIT,4626h,"FC=01,05,15","",0,No,""
C1576,BIT,4627h,"FC=01,05,15","",0,No,""
C1577,BIT,4628h,"FC=01,05,15","",0,No,""
C1578,BIT,4629h,"FC=01,05,15","",0,No,""
C1579,BIT,462Ah,"FC=01,05,15","",0,No,""
C1580,BIT,462Bh,"FC=01,05,15","",0,No,""
C1581,BIT,462Ch,"FC=01,05,15","",0,No,""
C1582,BIT,462Dh,"FC=01,05,15","",0,No,""
C1583,BIT,462Eh,"FC=01,05,15","",0,No,""
C1584,BIT,462Fh,"FC=01,05,15","",0,No,""
C1585,BIT,4630h,"FC=01,05,15","",0,No,""
C1586,BIT,4631h,"FC=01,05,15","",0,No,""
C1587,BIT,4632h,"FC=01,05,15","",0,No,""
C1588,BIT,4633h,"FC=01,05,15","",0,No,""
C1589,BIT,4634h,"FC=01,05,15","",0,No,""
C1590,BIT,4635h,"FC=01,05,15","",0,No,""
C1591,BIT,4636h,"FC=01,05,15","",0,No,""
C1592,BIT,4637h,"FC=01,05,15","",0,No,""
C1593,BIT,4638h,"FC=01,05,15","",0,No,""
C1594,BIT,4639h,"FC=01,05,15","",0,No,""
C1595,BIT,463Ah,"FC=01,05,15","",0,No,""
C1596,BIT,463Bh,"FC=01,05,15","",0,No,""
C1597,BIT,463Ch,"FC=01,05,15","",0,No,""
C1598,BIT,463Dh,"FC=01,05,15","",0,No,""
C1599,BIT,463Eh,"FC=01,05,15","",0,No,""
C1600,BIT,463Fh,"FC=01,05,15","",0,No,""
C1601,BIT,4640h,"FC=01,05,15","",0,No,""
C1602,BIT,4641h,"FC=01,05,15","",0,No,""
C1603,BIT,4642h,"FC=01,05,15","",0,No,""
C1604,BIT,4643h,"FC=01,05,15","",0,No,""
C1605,BIT,4644h,"FC=01,05,15","",0,No,""
C1606,BIT,4645h,"FC=01,05,15","",0,No,""
C1607,BIT,4646h,"FC=01,05,15","",0,No,""
C1608,BIT,4647h,"FC=01,05,15","",0,No,""
C1609,BIT,4648h,"FC=01,05,15","",0,No,""
C1610,BIT,4649h,"FC=01,05,15","",0,No,""
C1611,BIT,464Ah,"FC=01,05,15","",0,No,""
C1612,BIT,464Bh,"FC=01,05,15","",0,No,""
C1613,BIT,464Ch,"FC=01,05,15","",0,No,""
C1614,BIT,464Dh,"FC=01,05,15","",0,No,""
C1615,BIT,464Eh,"FC=01,05,15","",0,No,""
C1616,BIT,464Fh,"FC=01,05,15","",0,No,""
C1617,BIT,4650h,"FC=01,05,15","",0,No,""
C1618,BIT,4651h,"FC=01,05,15","",0,No,""
C1619,BIT,4652h,"FC=01,05,15","",0,No,""
C1620,BIT,4653h,"FC=01,05,15","",0,No,""
C1621,BIT,4654h,"FC=01,05,15","",0,No,""
C1622,BIT,4655h,"FC=01,05,15","",0,No,""
C1623,BIT,4656h,"FC=01,05,15","",0,No,""
C1624,BIT,4657h,"FC=01,05,15","",0,No,""
C1625,BIT,4658h,"FC=01,05,15","",0,No,""
C1626,BIT,4659h,"FC=01,05,15","",0,No,""
C1627,BIT,465Ah,"FC=01,05,15","",0,No,""
C1628,BIT,465Bh,"FC=01,05,15","",0,No,""
C1629,BIT,465Ch,"FC=01,05,15","",0,No,""
C1630,BIT,465Dh,"FC=01,05,15","",0,No,""
C1631,BIT,465Eh,"FC=01,05,15","",0,No,""
C1632,BIT,465Fh,"FC=01,05,15","",0,No,""
C1633,BIT,4660h,"FC=01,05,15","",0,No,""
C1634,BIT,4661h,"FC=01,05,15","",0,No,""
C1635,BIT,4662h,"FC=01,05,15","",0,No,""
C1636,BIT,4663h,"FC=01,05,15","",0,No,""
C1637,BIT,4664h,"FC=01,05,15","",0,No,""
C1638,BIT,4665h,"FC=01,05,15","",0,No,""
C1639,BIT,4666h,"FC=01,05,15","",0,No,""
C1640,BIT,4667h,"FC=01,05,15","",0,No,""
C1641,BIT,4668h,"FC=01,05,15","",0,No,""
C1642,BIT,4669h,"FC=01,05,15","",0,No,""
C1643,BIT,466Ah,"FC=01,05,15","",0,No,""
C1644,BIT,466Bh,"FC=01,05,15","",0,No,""
C1645,BIT,466Ch,"FC=01,05,15","",0,No,""
C1646,BIT,466Dh,"FC=01,05,15","",0,No,""
C1647,BIT,466Eh,"FC=01,05,15","",0,No,""
C1648,BIT,466Fh,"FC=01,05,15","",0,No,""
C1649,BIT,4670h,"FC=01,05,15","",0,No,""
C1650,BIT,4671h,"FC=01,05,15","",0,No,""
C1651,BIT,4672h,"FC=01,05,15","",0,No,""
C1652,BIT,4673h,"FC=01,05,15","",0,No,""
C1653,BIT,4674h,"FC=01,05,15","",0,No,""
C1654,BIT,4675h,"FC=01,05,15","",0,No,""
C1655,BIT,4676h,"FC=01,05,15","",0,No,""
C1656,BIT,4677h,"FC=01,05,15","",0,No,""
C1657,BIT,4678h,"FC=01,05,15","",0,No,""
C1658,BIT,4679h,"FC=01,05,15","",0,No,""
C1659,BIT,467Ah,"FC=01,05,15","",0,No,""
C1660,BIT,467Bh,"FC=01,05,15","",0,No,""
C1661,BIT,467Ch,"FC=01,05,15","",0,No,""
C1662,BIT,467Dh,"FC=01,05,15","",0,No,""
C1663,BIT,467Eh,"FC=01,05,15","",0,No,""
C1664,BIT,467Fh,"FC=01,05,15","",0,No,""
C1665,BIT,4680h,"FC=01,05,15","",0,No,""
C1666,BIT,4681h,"FC=01,05,15","",0,No,""
C1667,BIT,4682h,"FC=01,05,15","",0,No,""
C1668,BIT,4683h,"FC=01,05,15","",0,No,""
C1669,BIT,4684h,"FC=01,05,15","",0,No,""
C1670,BIT,4685h,"FC=01,05,15","",0,No,""
C1671,BIT,4686h,"FC=01,05,15","",0,No,""
C1672,BIT,4687h,"FC=01,05,15","",0,No,""
C1673,BIT,4688h,"FC=01,05,15","",0,No,""
C1674,BIT,4689h,"FC=01,05,15","",0,No,""
C1675,BIT,468Ah,"FC=01,05,15","",0,No,""
C1676,BIT,468Bh,"FC=01,05,15","",0,No,""
C1677,BIT,468Ch,"FC=01,05,15","",0,No,""
C1678,BIT,468Dh,"FC=01,05,15","",0,No,""
C1679,BIT,468Eh,"FC=01,05,15","",0,No,""
C1680,BIT,468Fh,"FC=01,05,15","",0,No,""
C1681,BIT,4690h,"FC=01,05,15","",0,No,""
C1682,BIT,4691h,"FC=01,05,15","",0,No,""
C1683,BIT,4692h,"FC=01,05,15","",0,No,""
C1684,BIT,4693h,"FC=01,05,15","",0,No,""
C1685,BIT,4694h,"FC=01,05,15","",0,No,""
C1686,BIT,4695h,"FC=01,05,15","",0,No,""
C1687,BIT,4696h,"FC=01,05,15","",0,No,""
C1688,BIT,4697h,"FC=01,05,15","",0,No,""
C1689,BIT,4698h,"FC=01,05,15","",0,No,""
C1690,BIT,4699h,"FC=01,05,15","",0,No,""
C1691,BIT,469Ah,"FC=01,05,15","",0,No,""
C1692,BIT,469Bh,"FC=01,05,15","",0,No,""
C1693,BIT,469Ch,"FC=01,05,15","",0,No,""
C1694,BIT,469Dh,"FC=01,05,15","",0,No,""
C1695,BIT,469Eh,"FC=01,05,15","",0,No,""
C1696,BIT,469Fh,"FC=01,05,15","",0,No,""
C1697,BIT,46A0h,"FC=01,05,15","",0,No,""
C1698,BIT,46A1h,"FC=01,05,15","",0,No,""
C1699,BIT,46A2h,"FC=01,05,15","",0,No,""
C1700,BIT,46A3h,"FC=01,05,15","",0,No,""
C1701,BIT,46A4h,"FC=01,05,15","",0,No,""
C1702,BIT,46A5h,"FC=01,05,15","",0,No,""
C1703,BIT,46A6h,"FC=01,05,15","",0,No,""
C1704,BIT,46A7h,"FC=01,05,15","",0,No,""
C1705,BIT,46A8h,"FC=01,05,15","",0,No,""
C1706,BIT,46A9h,"FC=01,05,15","",0,No,""
C1707,BIT,46AAh,"FC=01,05,15","",0,No,""
C1708,BIT,46ABh,"FC=01,05,15","",0,No,""
C1709,BIT,46ACh,"FC=01,05,15","",0,No,""
C1710,BIT,46ADh,"FC=01,05,15","",0,No,""
C1711,BIT,46AEh,"FC=01,05,15","",0,No,""
C1712,BIT,46AFh,"FC=01,05,15","",0,No,""
C1713,BIT,46B0h,"FC=01,05,15","",0,No,""
C1714,BIT,46B1h,"FC=01,05,15","",0,No,""
C1715,BIT,46B2h,"FC=01,05,15","",0,No,""
C1716,BIT,46B3h,"FC=01,05,15","",0,No,""
C1717,BIT,46B4h,"FC=01,05,15","",0,No,""
C1718,BIT,46B5h,"FC=01,05,15","",0,No,""
C1719,BIT,46B6h,"FC=01,05,15","",0,No,""
C1720,BIT,46B7h,"FC=01,05,15","",0,No,""
C1721,BIT,46B8h,"FC=01,05,15","",0,No,""
C1722,BIT,46B9h,"FC=01,05,15","",0,No,""
C1723,BIT,46BAh,"FC=01,05,15","",0,No,""
C1724,BIT,46BBh,"FC=01,05,15","",0,No,""
C1725,BIT,46BCh,"FC=01,05,15","",0,No,""
C1726,BIT,46BDh,"FC=01,05,15","",0,No,""
C1727,BIT,46BEh,"FC=01,05,15","",0,No,""
C1728,BIT,46BFh,"FC=01,05,15","",0,No,""
C1729,BIT,46C0h,"FC=01,05,15","",0,No,""
C1730,BIT,46C1h,"FC=01,05,15","",0,No,""
C1731,BIT,46C2h,"FC=01,05,15","",0,No,""
C1732,BIT,46C3h,"FC=01,05,15","",0,No,""
C1733,BIT,46C4h,"FC=01,05,15","",0,No,""
C1734,BIT,46C5h,"FC=01,05,15","",0,No,""
C1735,BIT,46C6h,"FC=01,05,15","",0,No,""
C1736,BIT,46C7h,"FC=01,05,15","",0,No,""
C1737,BIT,46C8h,"FC=01,05,15","",0,No,""
C1738,BIT,46C9h,"FC=01,05,15","",0,No,""
C1739,BIT,46CAh,"FC=01,05,15","",0,No,""
C1740,BIT,46CBh,"FC=01,05,15","",0,No,""
C1741,BIT,46CCh,"FC=01,05,15","",0,No,""
C1742,BIT,46CDh,"FC=01,05,15","",0,No,""
C1743,BIT,46CEh,"FC=01,05,15","",0,No,""
C1744,BIT,46CFh,"FC=01,05,15","",0,No,""
C1745,BIT,46D0h,"FC=01,05,15","",0,No,""
C1746,BIT,46D1h,"FC=01,05,15","",0,No,""
C1747,BIT,46D2h,"FC=01,05,15","",0,No,""
C1748,BIT,46D3h,"FC=01,05,15","",0,No,""
C1749,BIT,46D4h,"FC=01,05,15","",0,No,""
C1750,BIT,46D5h,"FC=01,05,15","",0,No,""
C1751,BIT,46D6h,"FC=01,05,15","",0,No,""
C1752,BIT,46D7h,"FC=01,05,15","",0,No,""
C1753,BIT,46D8h,"FC=01,05,15","",0,No,""
C1754,BIT,46D9h,"FC=01,05,15","",0,No,""
C1755,BIT,46DAh,"FC=01,05,15","",0,No,""
C1756,BIT,46DBh,"FC=01,05,15","",0,No,""
C1757,BIT,46DCh,"FC=01,05,15","",0,No,""
C1758,BIT,46DDh,"FC=01,05,15","",0,No,""
C1759,BIT,46DEh,"FC=01,05,15","",0,No,""
C1760,BIT,46DFh,"FC=01,05,15","",0,No,""
C1761,BIT,46E0h,"FC=01,05,15","",0,No,""
C1762,BIT,46E1h,"FC=01,05,15","",0,No,""
C1763,BIT,46E2h,"FC=01,05,15","",0,No,""
C1764,BIT,46E3h,"FC=01,05,15","",0,No,""
C1765,BIT,46E4h,"FC=01,05,15","",0,No,""
C1766,BIT,46E5h,"FC=01,05,15","",0,No,""
C1767,BIT,46E6h,"FC=01,05,15","",0,No,""
C1768,BIT,46E7h,"FC=01,05,15","",0,No,""
C1769,BIT,46E8h,"FC=01,05,15","",0,No,""
C1770,BIT,46E9h,"FC=01,05,15","",0,No,""
C1771,BIT,46EAh,"FC=01,05,15","",0,No,""
C1772,BIT,46EBh,"FC=01,05,15","",0,No,""
C1773,BIT,46ECh,"FC=01,05,15","",0,No,""
C1774,BIT,46EDh,"FC=01,05,15","",0,No,""
C1775,BIT,46EEh,"FC=01,05,15","",0,No,""
C1776,BIT,46EFh,"FC=01,05,15","",0,No,""
C1777,BIT,46F0h,"FC=01,05,15","",0,No,""
C1778,BIT,46F1h,"FC=01,05,15","",0,No,""
C1779,BIT,46F2h,"FC=01,05,15","",0,No,""
C1780,BIT,46F3h,"FC=01,05,15","",0,No,""
C1781,BIT,46F4h,"FC=01,05,15","",0,No,""
C1782,BIT,46F5h,"FC=01,05,15","",0,No,""
C1783,BIT,46F6h,"FC=01,05,15","",0,No,""
C1784,BIT,46F7h,"FC=01,05,15","",0,No,""
C1785,BIT,46F8h,"FC=01,05,15","",0,No,""
C1786,BIT,46F9h,"FC=01,05,15","",0,No,""
C1787,BIT,46FAh,"FC=01,05,15","",0,No,""
C1788,BIT,46FBh,"FC=01,05,15","",0,No,""
C1789,BIT,46FCh,"FC=01,05,15","",0,No,""
C1790,BIT,46FDh,"FC=01,05,15","",0,No,""
C1791,BIT,46FEh,"FC=01,05,15","",0,No,""
C1792,BIT,46FFh,"FC=01,05,15","",0,No,""
C1793,BIT,4700h,"FC=01,05,15","",0,No,""
C1794,BIT,4701h,"FC=01,05,15","",0,No,""
C1795,BIT,4702h,"FC=01,05,15","",0,No,""
C1796,BIT,4703h,"FC=01,05,15","",0,No,""
C1797,BIT,4704h,"FC=01,05,15","",0,No,""
C1798,BIT,4705h,"FC=01,05,15","",0,No,""
C1799,BIT,4706h,"FC=01,05,15","",0,No,""
C1800,BIT,4707h,"FC=01,05,15","",0,No,""
C1801,BIT,4708h,"FC=01,05,15","",0,No,""
C1802,BIT,4709h,"FC=01,05,15","",0,No,""
C1803,BIT,470Ah,"FC=01,05,15","",0,No,""
C1804,BIT,470Bh,"FC=01,05,15","",0,No,""
C1805,BIT,470Ch,"FC=01,05,15","",0,No,""
C1806,BIT,470Dh,"FC=01,05,15","",0,No,""
C1807,BIT,470Eh,"FC=01,05,15","",0,No,""
C1808,BIT,470Fh,"FC=01,05,15","",0,No,""
C1809,BIT,4710h,"FC=01,05,15","",0,No,""
C1810,BIT,4711h,"FC=01,05,15","",0,No,""
